area_code,drug_type,level,episodes,dimension
402021028,Opioid,15-24,1,Age group
402021028,Opioid,25-34,3,Age group
402021028,Opioid,45-54,2,Age group
402021028,Opioid,55-64,2,Age group
402021028,Opioid,65+,2,Age group
402021028,Psychostimulants,15-24,3,Age group
402021028,Psychostimulants,25-34,2,Age group
402021028,Psychostimulants,35-44,2,Age group
402021028,Psychostimulants,45-54,1,Age group
402021028,Psychostimulants,55-64,1,Age group
402021028,Psychostimulants,65+,3,Age group
402021028,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,2,Age group
402021028,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,1,Age group
402021028,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,1,Age group
402021028,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
402021028,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,2,Age group
402021028,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
402021028,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,2,Age group
402021029,Alcohol,0-14,1,Age group
402021029,Alcohol,15-24,8,Age group
402021029,Alcohol,25-34,10,Age group
402021029,Alcohol,35-44,10,Age group
402021029,Alcohol,45-54,5,Age group
402021029,Alcohol,55-64,1,Age group
402021029,Alcohol,65+,3,Age group
402021029,All drug-related,0-14,1,Age group
402021029,All drug-related,15-24,17,Age group
402021029,All drug-related,25-34,23,Age group
402021029,All drug-related,35-44,18,Age group
402021029,All drug-related,45-54,12,Age group
402021029,All drug-related,55-64,8,Age group
402021029,All drug-related,65+,5,Age group
402021029,Cannabinoids,15-24,1,Age group
402021029,Cannabinoids,25-34,3,Age group
402021029,Cannabinoids,35-44,1,Age group
402021029,Cannabinoids,55-64,2,Age group
402021029,Cannabinoids,65+,1,Age group
402021029,Hallucinogens,15-24,1,Age group
402021029,Multiple drug use,15-24,2,Age group
402021029,Multiple drug use,25-34,1,Age group
402021029,Multiple drug use,35-44,1,Age group
402021029,Multiple drug use,45-54,1,Age group
402021029,Multiple drug use,55-64,1,Age group
402021029,Non-opioid analgesic and antirheumatic,25-34,2,Age group
402021029,Non-opioid analgesic and antirheumatic,45-54,1,Age group
402021029,Non-opioid analgesic and antirheumatic,55-64,1,Age group
402021029,Opioid,15-24,1,Age group
402021029,Opioid,25-34,3,Age group
402021029,Opioid,45-54,1,Age group
402021029,Other,15-24,1,Age group
402021029,Psychostimulants,15-24,3,Age group
402021029,Psychostimulants,25-34,2,Age group
402021029,Psychostimulants,35-44,4,Age group
402021029,Psychostimulants,45-54,2,Age group
402021029,Psychostimulants,55-64,2,Age group
402021029,Psychostimulants,65+,1,Age group
402021029,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
402021029,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,1,Age group
402021029,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,1,Age group
402021029,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
402021029,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,2,Age group
402021029,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
402021030,Alcohol,15-24,5,Age group
402021030,Alcohol,25-34,9,Age group
402021030,Alcohol,35-44,7,Age group
402021030,Alcohol,45-54,4,Age group
402021030,Alcohol,55-64,4,Age group
402021030,Alcohol,65+,1,Age group
402021030,All drug-related,15-24,12,Age group
402021030,All drug-related,25-34,22,Age group
402021030,All drug-related,35-44,15,Age group
402021030,All drug-related,45-54,6,Age group
402021030,All drug-related,55-64,6,Age group
402021030,All drug-related,65+,3,Age group
402021030,Cannabinoids,25-34,2,Age group
402021030,Cannabinoids,35-44,1,Age group
402021030,Cannabinoids,45-54,1,Age group
402021030,Cannabinoids,65+,1,Age group
402021030,Hallucinogens,35-44,1,Age group
402021030,Hallucinogens,45-54,1,Age group
402021030,Inhalants,35-44,1,Age group
402021030,Multiple drug use,15-24,1,Age group
402021030,Multiple drug use,25-34,1,Age group
402021030,Non-opioid analgesic and antirheumatic,55-64,1,Age group
402021030,Opioid,15-24,2,Age group
402021030,Opioid,25-34,1,Age group
402021030,Opioid,35-44,2,Age group
402021030,Opioid,65+,1,Age group
402021030,Other,15-24,1,Age group
402021030,Other,25-34,1,Age group
402021030,Psychostimulants,15-24,1,Age group
402021030,Psychostimulants,25-34,4,Age group
402021030,Psychostimulants,35-44,3,Age group
402021030,Psychostimulants,55-64,1,Age group
402021030,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
402021030,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,2,Age group
402021030,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,3,Age group
402021031,Alcohol,15-24,5,Age group
402021031,Alcohol,25-34,3,Age group
402021031,Alcohol,35-44,6,Age group
402021031,Alcohol,45-54,3,Age group
402021031,Alcohol,55-64,2,Age group
402021031,All drug-related,15-24,7,Age group
402021031,All drug-related,25-34,10,Age group
402021031,All drug-related,35-44,12,Age group
402021031,All drug-related,45-54,8,Age group
402021031,All drug-related,55-64,4,Age group
402021031,All drug-related,65+,2,Age group
402021031,Cannabinoids,25-34,2,Age group
402021031,Cannabinoids,65+,1,Age group
402021031,Multiple drug use,55-64,1,Age group
402021031,Non-opioid analgesic and antirheumatic,35-44,1,Age group
402021031,Psychostimulants,15-24,2,Age group
402021031,Psychostimulants,25-34,3,Age group
402021031,Psychostimulants,35-44,4,Age group
402021031,Psychostimulants,45-54,3,Age group
402021031,Psychostimulants,65+,1,Age group
402021031,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
402021031,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
402021031,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
402021031,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
402021031,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,1,Age group
402021032,Alcohol,15-24,10,Age group
402021032,Alcohol,25-34,23,Age group
402021032,Alcohol,35-44,12,Age group
402021032,Alcohol,45-54,5,Age group
402021032,Alcohol,55-64,4,Age group
402021032,Alcohol,65+,4,Age group
402021032,All drug-related,0-14,1,Age group
402021032,All drug-related,15-24,22,Age group
402021032,All drug-related,25-34,34,Age group
402021032,All drug-related,35-44,26,Age group
402021032,All drug-related,45-54,21,Age group
402021032,All drug-related,55-64,7,Age group
402021032,All drug-related,65+,11,Age group
402021032,Anaesthetics,35-44,1,Age group
402021032,Androgens and anabolic congeners,25-34,1,Age group
402021032,Cannabinoids,0-14,1,Age group
402021032,Cannabinoids,15-24,1,Age group
402021032,Cannabinoids,35-44,2,Age group
402021032,Cannabinoids,45-54,2,Age group
402021032,Hallucinogens,65+,2,Age group
402021032,Inhalants,35-44,1,Age group
402021032,Inhalants,45-54,1,Age group
402021032,Multiple drug use,15-24,1,Age group
402021032,Multiple drug use,25-34,1,Age group
402021032,Multiple drug use,35-44,1,Age group
402021032,Multiple drug use,55-64,1,Age group
402021032,Multiple drug use,65+,2,Age group
402021032,Non-opioid analgesic and antirheumatic,15-24,1,Age group
402021032,Non-opioid analgesic and antirheumatic,35-44,1,Age group
402021032,Non-opioid analgesic and antirheumatic,45-54,1,Age group
402021032,Opioid,15-24,2,Age group
402021032,Opioid,25-34,2,Age group
402021032,Opioid,35-44,1,Age group
402021032,Opioid,45-54,2,Age group
402021032,Opioid,65+,1,Age group
402021032,Other,15-24,1,Age group
402021032,Psychostimulants,15-24,4,Age group
402021032,Psychostimulants,25-34,4,Age group
402021032,Psychostimulants,35-44,6,Age group
402021032,Psychostimulants,45-54,9,Age group
402021032,Psychostimulants,55-64,1,Age group
402021032,Psychostimulants,65+,1,Age group
402021032,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
402021032,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
402021032,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,1,Age group
402021032,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
402021032,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,2,Age group
402021032,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,2,Age group
402021032,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
402021033,Alcohol,15-24,14,Age group
402021033,Alcohol,25-34,12,Age group
402021033,Alcohol,35-44,13,Age group
402021033,Alcohol,45-54,11,Age group
402021033,Alcohol,55-64,8,Age group
402021033,Alcohol,65+,4,Age group
402021033,All drug-related,15-24,29,Age group
402021033,All drug-related,25-34,29,Age group
402021033,All drug-related,35-44,24,Age group
402021033,All drug-related,45-54,19,Age group
402021033,All drug-related,55-64,15,Age group
402021033,All drug-related,65+,12,Age group
402021033,Anaesthetics,15-24,1,Age group
402021033,Anaesthetics,55-64,1,Age group
402021033,Androgens and anabolic congeners,35-44,1,Age group
402021033,Cannabinoids,15-24,2,Age group
402021033,Cannabinoids,25-34,2,Age group
402021033,Cannabinoids,55-64,2,Age group
402021033,Hallucinogens,15-24,1,Age group
402021033,Inhalants,25-34,1,Age group
402021033,Multiple drug use,35-44,2,Age group
402021033,Multiple drug use,45-54,3,Age group
402021033,Multiple drug use,55-64,1,Age group
402021033,Multiple drug use,65+,2,Age group
402021033,Non-opioid analgesic and antirheumatic,15-24,1,Age group
402021033,Non-opioid analgesic and antirheumatic,25-34,1,Age group
402021033,Opioid,15-24,3,Age group
402021033,Opioid,25-34,4,Age group
402021033,Opioid,35-44,2,Age group
402021033,Opioid,45-54,1,Age group
402021033,Opioid,55-64,2,Age group
402021033,Opioid,65+,2,Age group
402021033,Psychostimulants,15-24,3,Age group
402021033,Psychostimulants,25-34,7,Age group
402021033,Psychostimulants,35-44,5,Age group
402021033,Psychostimulants,45-54,2,Age group
402021033,Psychostimulants,55-64,1,Age group
402021033,Psychostimulants,65+,3,Age group
402021033,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
402021033,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
402021033,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
402021033,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
402021033,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,3,Age group
402021033,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
402021033,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,2,Age group
402021034,Alcohol,0-14,1,Age group
402021034,Alcohol,15-24,7,Age group
402021034,Alcohol,25-34,12,Age group
402021034,Alcohol,35-44,12,Age group
402021034,Alcohol,45-54,6,Age group
402021034,Alcohol,55-64,3,Age group
402021034,Alcohol,65+,1,Age group
402021034,All drug-related,0-14,1,Age group
402021034,All drug-related,15-24,17,Age group
402021034,All drug-related,25-34,33,Age group
402021034,All drug-related,35-44,23,Age group
402021034,All drug-related,45-54,18,Age group
402021034,All drug-related,55-64,7,Age group
402021034,All drug-related,65+,3,Age group
402021034,Cannabinoids,15-24,4,Age group
402021034,Cannabinoids,25-34,5,Age group
402021034,Cannabinoids,45-54,1,Age group
402021034,Hallucinogens,25-34,2,Age group
402021034,Hallucinogens,35-44,1,Age group
402021034,Inhalants,15-24,1,Age group
402021034,Inhalants,35-44,1,Age group
402021034,Multiple drug use,15-24,2,Age group
402021034,Multiple drug use,25-34,2,Age group
402021034,Multiple drug use,35-44,1,Age group
402021034,Multiple drug use,65+,1,Age group
402021034,Non-opioid analgesic and antirheumatic,15-24,1,Age group
402021034,Non-opioid analgesic and antirheumatic,25-34,4,Age group
402021034,Non-opioid analgesic and antirheumatic,45-54,2,Age group
402021034,Opioid,25-34,1,Age group
402021034,Opioid,35-44,1,Age group
402021034,Opioid,45-54,2,Age group
402021034,Other,25-34,2,Age group
402021034,Psychostimulants,15-24,1,Age group
402021034,Psychostimulants,25-34,5,Age group
402021034,Psychostimulants,35-44,5,Age group
402021034,Psychostimulants,45-54,6,Age group
402021034,Psychostimulants,55-64,3,Age group
402021034,Psychostimulants,65+,1,Age group
402021034,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
402021034,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
402021034,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
402021034,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
402021034,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,1,Age group
402021035,Alcohol,15-24,7,Age group
402021035,Alcohol,25-34,5,Age group
402021035,Alcohol,35-44,6,Age group
402021035,Alcohol,45-54,7,Age group
402021035,Alcohol,55-64,5,Age group
402021035,Alcohol,65+,1,Age group
402021035,All drug-related,15-24,16,Age group
402021035,All drug-related,25-34,17,Age group
402021035,All drug-related,35-44,10,Age group
402021035,All drug-related,45-54,15,Age group
402021035,All drug-related,55-64,6,Age group
402021035,All drug-related,65+,3,Age group
402021035,Analeptics and opioid receptor antagonists,25-34,1,Age group
402021035,Cannabinoids,15-24,1,Age group
402021035,Cannabinoids,25-34,1,Age group
402021035,Cannabinoids,45-54,2,Age group
402021035,Hallucinogens,15-24,1,Age group
402021035,Multiple drug use,25-34,4,Age group
402021035,Multiple drug use,45-54,1,Age group
402021035,Non-opioid analgesic and antirheumatic,35-44,1,Age group
402021035,Opioid,15-24,3,Age group
402021035,Opioid,25-34,2,Age group
402021035,Opioid,45-54,1,Age group
402021035,Other,35-44,1,Age group
402021035,Psychostimulants,15-24,3,Age group
402021035,Psychostimulants,25-34,3,Age group
402021035,Psychostimulants,35-44,2,Age group
402021035,Psychostimulants,65+,2,Age group
402021035,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,1,Age group
402021035,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
402021035,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,4,Age group
402021035,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,1,Age group
402031036,Alcohol,15-24,16,Age group
402031036,Alcohol,25-34,22,Age group
402031036,Alcohol,35-44,14,Age group
402031036,Alcohol,45-54,9,Age group
402031036,Alcohol,55-64,3,Age group
402031036,Alcohol,65+,6,Age group
402031036,All drug-related,0-14,1,Age group
402031036,All drug-related,15-24,40,Age group
402031036,All drug-related,25-34,45,Age group
402031036,All drug-related,35-44,29,Age group
402031036,All drug-related,45-54,17,Age group
402031036,All drug-related,55-64,14,Age group
402031036,All drug-related,65+,15,Age group
402031036,Anaesthetics,35-44,2,Age group
402031036,Analeptics and opioid receptor antagonists,25-34,1,Age group
402031036,Androgens and anabolic congeners,15-24,1,Age group
402031036,Cannabinoids,15-24,6,Age group
402031036,Cannabinoids,25-34,2,Age group
402031036,Cannabinoids,35-44,1,Age group
402031036,Cannabinoids,55-64,2,Age group
402031036,Inhalants,25-34,1,Age group
402031036,Inhalants,35-44,1,Age group
402031036,Multiple drug use,15-24,4,Age group
402031036,Multiple drug use,25-34,3,Age group
402031036,Multiple drug use,35-44,3,Age group
402031036,Multiple drug use,65+,3,Age group
402031036,Non-opioid analgesic and antirheumatic,0-14,1,Age group
402031036,Non-opioid analgesic and antirheumatic,15-24,2,Age group
402031036,Non-opioid analgesic and antirheumatic,25-34,1,Age group
402031036,Non-opioid analgesic and antirheumatic,35-44,2,Age group
402031036,Opioid,15-24,1,Age group
402031036,Opioid,25-34,2,Age group
402031036,Opioid,35-44,1,Age group
402031036,Opioid,45-54,2,Age group
402031036,Opioid,55-64,1,Age group
402031036,Opioid,65+,1,Age group
402031036,Other,65+,1,Age group
402031036,Psychostimulants,15-24,8,Age group
402031036,Psychostimulants,25-34,9,Age group
402031036,Psychostimulants,35-44,4,Age group
402031036,Psychostimulants,45-54,3,Age group
402031036,Psychostimulants,55-64,6,Age group
402031036,Psychostimulants,65+,4,Age group
402031036,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,3,Age group
402031036,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
402031036,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",55-64,2,Age group
402031036,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,2,Age group
402031036,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
402031036,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,3,Age group
402031038,Alcohol,15-24,13,Age group
402031038,Alcohol,25-34,17,Age group
402031038,Alcohol,35-44,11,Age group
402031038,Alcohol,45-54,8,Age group
402031038,Alcohol,55-64,5,Age group
402031038,Alcohol,65+,1,Age group
402031038,All drug-related,0-14,2,Age group
402031038,All drug-related,15-24,26,Age group
402031038,All drug-related,25-34,32,Age group
402031038,All drug-related,35-44,19,Age group
402031038,All drug-related,45-54,18,Age group
402031038,All drug-related,55-64,8,Age group
402031038,All drug-related,65+,7,Age group
402031038,Anaesthetics,35-44,1,Age group
402031038,Cannabinoids,15-24,1,Age group
402031038,Cannabinoids,25-34,1,Age group
402031038,Cannabinoids,35-44,2,Age group
402031038,Cannabinoids,45-54,1,Age group
402031038,Hallucinogens,15-24,1,Age group
402031038,Multiple drug use,0-14,1,Age group
402031038,Multiple drug use,15-24,3,Age group
402031038,Multiple drug use,25-34,3,Age group
402031038,Multiple drug use,35-44,1,Age group
402031038,Non-opioid analgesic and antirheumatic,25-34,1,Age group
402031038,Non-opioid analgesic and antirheumatic,45-54,3,Age group
402031038,Opioid,15-24,4,Age group
402031038,Opioid,25-34,2,Age group
402031038,Opioid,35-44,2,Age group
402031038,Opioid,45-54,1,Age group
402031038,Opioid,55-64,1,Age group
402031038,Other,25-34,1,Age group
402031038,Psychostimulants,0-14,1,Age group
402031038,Psychostimulants,15-24,1,Age group
402031038,Psychostimulants,25-34,4,Age group
402031038,Psychostimulants,35-44,2,Age group
402031038,Psychostimulants,45-54,5,Age group
402031038,Psychostimulants,55-64,2,Age group
402031038,Psychostimulants,65+,4,Age group
402031038,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,3,Age group
402031038,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,3,Age group
402031038,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,2,Age group
402031175,Alcohol,0-14,1,Age group
402031175,Alcohol,15-24,7,Age group
402031175,Alcohol,25-34,10,Age group
402031175,Alcohol,35-44,10,Age group
402031175,Alcohol,45-54,8,Age group
402031175,Alcohol,55-64,1,Age group
402031175,Alcohol,65+,3,Age group
402031175,All drug-related,0-14,2,Age group
402031175,All drug-related,15-24,16,Age group
402031175,All drug-related,25-34,21,Age group
402031175,All drug-related,35-44,21,Age group
402031175,All drug-related,45-54,20,Age group
402031175,All drug-related,55-64,5,Age group
402031175,All drug-related,65+,5,Age group
402031175,Anaesthetics,15-24,1,Age group
402031175,Androgens and anabolic congeners,25-34,1,Age group
402031175,Cannabinoids,15-24,2,Age group
402031175,Cannabinoids,25-34,3,Age group
402031175,Cannabinoids,35-44,2,Age group
402031175,Cannabinoids,45-54,3,Age group
402031175,Hallucinogens,15-24,1,Age group
402031175,Hallucinogens,35-44,1,Age group
402031175,Inhalants,15-24,1,Age group
402031175,Inhalants,55-64,1,Age group
402031175,Multiple drug use,0-14,1,Age group
402031175,Multiple drug use,15-24,1,Age group
402031175,Multiple drug use,25-34,2,Age group
402031175,Multiple drug use,35-44,2,Age group
402031175,Multiple drug use,45-54,2,Age group
402031175,Multiple drug use,55-64,2,Age group
402031175,Non-opioid analgesic and antirheumatic,35-44,1,Age group
402031175,Opioid,25-34,1,Age group
402031175,Opioid,35-44,1,Age group
402031175,Opioid,45-54,1,Age group
402031175,Other,45-54,1,Age group
402031175,Psychostimulants,15-24,2,Age group
402031175,Psychostimulants,25-34,2,Age group
402031175,Psychostimulants,35-44,3,Age group
402031175,Psychostimulants,45-54,4,Age group
402031175,Psychostimulants,55-64,1,Age group
402031175,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,2,Age group
402031175,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,1,Age group
402031175,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
402031175,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,1,Age group
402031175,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
402031175,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,1,Age group
402031176,Alcohol,0-14,1,Age group
402031176,Alcohol,15-24,14,Age group
402031176,Alcohol,25-34,15,Age group
402031176,Alcohol,35-44,16,Age group
402031176,Alcohol,45-54,6,Age group
402031176,Alcohol,55-64,5,Age group
402031176,Alcohol,65+,4,Age group
402031176,All drug-related,0-14,2,Age group
402031176,All drug-related,15-24,28,Age group
402031176,All drug-related,25-34,30,Age group
402031176,All drug-related,35-44,24,Age group
402031176,All drug-related,45-54,22,Age group
402031176,All drug-related,55-64,8,Age group
402031176,All drug-related,65+,9,Age group
402031176,Anaesthetics,65+,1,Age group
402031176,Analeptics and opioid receptor antagonists,45-54,1,Age group
402031176,Cannabinoids,0-14,1,Age group
402031176,Cannabinoids,15-24,2,Age group
402031176,Cannabinoids,25-34,4,Age group
402031176,Cannabinoids,35-44,1,Age group
402031176,Cannabinoids,55-64,1,Age group
402031176,Cannabinoids,65+,2,Age group
402031176,Hallucinogens,15-24,1,Age group
402031176,Hallucinogens,35-44,1,Age group
402031176,Hallucinogens,45-54,1,Age group
402031176,Inhalants,45-54,1,Age group
402031176,Multiple drug use,15-24,2,Age group
402031176,Multiple drug use,25-34,2,Age group
402031176,Multiple drug use,45-54,1,Age group
402031176,Multiple drug use,65+,1,Age group
402031176,Non-opioid analgesic and antirheumatic,15-24,1,Age group
402031176,Non-opioid analgesic and antirheumatic,45-54,1,Age group
402031176,Opioid,15-24,1,Age group
402031176,Opioid,35-44,2,Age group
402031176,Opioid,45-54,2,Age group
402031176,Other,25-34,2,Age group
402031176,Other,55-64,1,Age group
402031176,Psychostimulants,15-24,6,Age group
402031176,Psychostimulants,25-34,4,Age group
402031176,Psychostimulants,35-44,2,Age group
402031176,Psychostimulants,45-54,7,Age group
402031176,Psychostimulants,55-64,1,Age group
402031176,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
402031176,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,2,Age group
402031176,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
402031176,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,1,Age group
402031176,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",65+,1,Age group
402031176,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,1,Age group
402031176,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
402031176,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
402041039,Alcohol,15-24,7,Age group
402041039,Alcohol,25-34,9,Age group
402041039,Alcohol,35-44,9,Age group
402041039,Alcohol,45-54,3,Age group
402041039,Alcohol,55-64,3,Age group
402041039,Alcohol,65+,7,Age group
402041039,All drug-related,0-14,1,Age group
402041039,All drug-related,15-24,13,Age group
402041039,All drug-related,25-34,17,Age group
402041039,All drug-related,35-44,18,Age group
402041039,All drug-related,45-54,8,Age group
402041039,All drug-related,55-64,5,Age group
402041039,All drug-related,65+,12,Age group
402041039,Cannabinoids,15-24,1,Age group
402041039,Cannabinoids,25-34,1,Age group
402041039,Cannabinoids,35-44,1,Age group
402041039,Cannabinoids,45-54,2,Age group
402041039,Cannabinoids,65+,1,Age group
402041039,Multiple drug use,15-24,2,Age group
402041039,Multiple drug use,25-34,3,Age group
402041039,Multiple drug use,35-44,1,Age group
402041039,Non-opioid analgesic and antirheumatic,65+,1,Age group
402041039,Opioid,0-14,1,Age group
402041039,Opioid,15-24,1,Age group
402041039,Opioid,35-44,1,Age group
402041039,Opioid,55-64,2,Age group
402041039,Opioid,65+,3,Age group
402041039,Psychostimulants,15-24,1,Age group
402041039,Psychostimulants,25-34,3,Age group
402041039,Psychostimulants,35-44,4,Age group
402041039,Psychostimulants,45-54,2,Age group
402041039,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",15-24,1,Age group
402041039,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,1,Age group
402041039,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",35-44,1,Age group
402041039,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
402041039,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
402041040,Alcohol,0-14,1,Age group
402041040,Alcohol,15-24,12,Age group
402041040,Alcohol,25-34,11,Age group
402041040,Alcohol,35-44,15,Age group
402041040,Alcohol,45-54,7,Age group
402041040,Alcohol,55-64,1,Age group
402041040,Alcohol,65+,2,Age group
402041040,All drug-related,0-14,1,Age group
402041040,All drug-related,15-24,20,Age group
402041040,All drug-related,25-34,26,Age group
402041040,All drug-related,35-44,28,Age group
402041040,All drug-related,45-54,16,Age group
402041040,All drug-related,55-64,7,Age group
402041040,All drug-related,65+,4,Age group
402041040,Cannabinoids,15-24,1,Age group
402041040,Cannabinoids,25-34,3,Age group
402041040,Cannabinoids,35-44,3,Age group
402041040,Cannabinoids,45-54,1,Age group
402041040,Multiple drug use,15-24,1,Age group
402041040,Multiple drug use,25-34,3,Age group
402041040,Multiple drug use,35-44,2,Age group
402041040,Multiple drug use,45-54,1,Age group
402041040,Multiple drug use,55-64,2,Age group
402041040,Non-opioid analgesic and antirheumatic,15-24,1,Age group
402041040,Non-opioid analgesic and antirheumatic,45-54,1,Age group
402041040,Non-opioid analgesic and antirheumatic,55-64,1,Age group
402041040,Opioid,15-24,2,Age group
402041040,Opioid,25-34,1,Age group
402041040,Opioid,35-44,1,Age group
402041040,Opioid,45-54,1,Age group
402041040,Psychostimulants,15-24,2,Age group
402041040,Psychostimulants,25-34,3,Age group
402041040,Psychostimulants,35-44,6,Age group
402041040,Psychostimulants,45-54,3,Age group
402041040,Psychostimulants,55-64,2,Age group
402041040,Psychostimulants,65+,1,Age group
402041040,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",25-34,2,Age group
402041040,"Psychotropics (antidepressants, antipsychotics and neuroleptics)",45-54,1,Age group
402041040,"Sedative-hypnotics, antiepileptics and antiparkinson",15-24,1,Age group
402041040,"Sedative-hypnotics, antiepileptics and antiparkinson",25-34,3,Age group
402041040,"Sedative-hypnotics, antiepileptics and antiparkinson",35-44,1,Age group
402041040,"Sedative-hypnotics, antiepileptics and antiparkinson",45-54,1,Age group
402041040,"Sedative-hypnotics, antiepileptics and antiparkinson",55-64,1,Age group
402041040,"Sedative-hypnotics, antiepileptics and antiparkinson",65+,1,Age group
402041041,Alcohol,15-24,7,Age group
402041041,Alcohol,25-34,5,Age group
402041041,Alcohol,35-44,1,Age group
402041041,Alcohol,45-54,3,Age group
402041041,Alcohol,55-64,4,Age group
402041041,Alcohol,65+,4,Age group
402041041,All drug-related,15-24,17,Age group
402041041,All drug-related,25-34,9,Age group
402041041,All drug-related,35-44,6,Age group
402041041,All drug-related,45-54,6,Age group
402041041,All drug-related,55-64,6,Age group
402041041,All drug-related,65+,7,Age group
402041041,Cannabinoids,15-24,1,Age group
402041041,Cannabinoids,25-34,1,Age group
402041041,Cannabinoids,35-44,1,Age group
402041041,Multiple drug use,15-24,1,Age group
402041041,Multiple drug use,35-44,1,Age group
402041041,Multiple drug use,45-54,3,Age group
402041041,Multiple drug use,65+,1,Age group
402041041,Non-opioid analgesic and antirheumatic,15-24,1,Age group
402041041,Non-opioid analgesic and antirheumatic,25-34,1,Age group
402041041,Opioid,15-24,3,Age group
402041041,Opioid,35-44,1,Age group
